"","Station Number","Sample Code","CollectionDate","Data Owner","Data Status","Collection Date","Analyte","CAS Reg Number","Lab Dup","Result","Rpt Limit","Units","Method","Depth","Matrix","Sample Type","Parent Sample","Description","Notes","Result Rejected"
"562","E3S81191549","EL0319B0121",2019-03-26 11:40:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 11:40","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.35","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"563","E3S81191549","EL0319B0121",2019-03-26 11:40:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 11:40","Total Phosphorus","7723-14-0",NA,"0.23","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"564","E3S81191549","EL0319B0121",2019-03-26 11:40:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 11:40","Total Kjeldahl Nitrogen","TKN",NA,"1.03","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"565","E3S81191549","EL0319B0121",2019-03-26 11:40:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 11:40","Dissolved ortho-Phosphate","14265-44-2",NA,"0.065","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"566","E3S811101550","EL0319B0122",2019-03-26 12:15:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 12:15","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.34","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"567","E3S811101550","EL0319B0122",2019-03-26 12:15:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 12:15","Total Phosphorus","7723-14-0","Y","0.42","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"568","E3S811101550","EL0319B0122",2019-03-26 12:15:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 12:15","Total Phosphorus","7723-14-0",NA,"0.41","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"569","E3S811101550","EL0319B0122",2019-03-26 12:15:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 12:15","Total Kjeldahl Nitrogen","TKN",NA,"1.54","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"570","E3S811101550","EL0319B0122",2019-03-26 12:15:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 12:15","Total Kjeldahl Nitrogen","TKN","Y","1.55","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"571","E3S811101550","EL0319B0122",2019-03-26 12:15:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 12:15","Dissolved ortho-Phosphate","14265-44-2",NA,"0.063","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"572","E3S811101553","EL0319B0123",2019-03-26 13:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 13:00","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.4","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"573","E3S811101553","EL0319B0123",2019-03-26 13:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 13:00","Total Phosphorus","7723-14-0",NA,"0.2","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"574","E3S811101553","EL0319B0123",2019-03-26 13:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 13:00","Total Kjeldahl Nitrogen","TKN",NA,"1.05","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"575","E3S811101553","EL0319B0123",2019-03-26 13:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 13:00","Dissolved ortho-Phosphate","14265-44-2",NA,"0.056","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"576","E3S811101553","EL0319B0130",2019-03-26 13:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","E3S81041558","EL0319B0129",2019-03-26 13:30:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 13:30","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.23","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"578","E3S81041558","EL0319B0129",2019-03-26 13:30:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 13:30","Total Phosphorus","7723-14-0",NA,"0.14","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"579","E3S81041558","EL0319B0129",2019-03-26 13:30:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 13:30","Total Kjeldahl Nitrogen","TKN",NA,"0.7","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"580","E3S81041558","EL0319B0129",2019-03-26 13:30:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 13:30","Dissolved ortho-Phosphate","14265-44-2",NA,"0.053","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"581","E3S81041559","EL0319B0128",2019-03-26 13:50:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 13:50","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.23","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"582","E3S81041559","EL0319B0128",2019-03-26 13:50:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 13:50","Total Phosphorus","7723-14-0",NA,"0.13","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"583","E3S81041559","EL0319B0128",2019-03-26 13:50:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 13:50","Total Kjeldahl Nitrogen","TKN",NA,"0.7","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"584","E3S81041559","EL0319B0128",2019-03-26 13:50:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 13:50","Dissolved ortho-Phosphate","14265-44-2",NA,"0.051","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"585","E3S81051561","EL0319B0127",2019-03-26 14:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 14:00","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.23","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"586","E3S81051561","EL0319B0127",2019-03-26 14:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 14:00","Total Phosphorus","7723-14-0",NA,"0.13","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"587","E3S81051561","EL0319B0127",2019-03-26 14:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 14:00","Total Kjeldahl Nitrogen","TKN",NA,"0.6","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"588","E3S81051561","EL0319B0127",2019-03-26 14:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/26/2019 14:00","Dissolved ortho-Phosphate","14265-44-2",NA,"0.052","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"589","E3S80462003","EL0319B0137",2019-03-28 07:11:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 07:11","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.27","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"590","E3S80462003","EL0319B0137",2019-03-28 07:11:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 07:11","Total Phosphorus","7723-14-0",NA,"0.063","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"591","E3S80462003","EL0319B0137",2019-03-28 07:11:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 07:11","Total Kjeldahl Nitrogen","TKN",NA,"0.3","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"592","E3S80462003","EL0319B0137",2019-03-28 07:11:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 07:11","Dissolved ortho-Phosphate","14265-44-2",NA,"0.061","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"593","E3S80462005","EL0319B0136",2019-03-28 08:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 08:00","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.24","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"594","E3S80462005","EL0319B0136",2019-03-28 08:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 08:00","Total Phosphorus","7723-14-0",NA,"0.09","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"595","E3S80462005","EL0319B0136",2019-03-28 08:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 08:00","Total Kjeldahl Nitrogen","TKN",NA,"0.252","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"596","E3S80462005","EL0319B0136",2019-03-28 08:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 08:00","Dissolved ortho-Phosphate","14265-44-2",NA,"0.082","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"597","E3S804102007","EL0319B0135",2019-03-28 08:43:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 08:43","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.252","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"598","E3S804102007","EL0319B0135",2019-03-28 08:43:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 08:43","Total Phosphorus","7723-14-0",NA,"0.07","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"599","E3S804102007","EL0319B0135",2019-03-28 08:43:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 08:43","Total Kjeldahl Nitrogen","TKN",NA,"0.255","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"600","E3S804102007","EL0319B0135",2019-03-28 08:43:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 08:43","Dissolved ortho-Phosphate","14265-44-2",NA,"0.07","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"601","E3S80482010","EL0319B0134",2019-03-28 09:19:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 09:19","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.26","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"602","E3S80482010","EL0319B0134",2019-03-28 09:19:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 09:19","Total Phosphorus","7723-14-0",NA,"0.07","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"603","E3S80482010","EL0319B0134",2019-03-28 09:19:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 09:19","Total Kjeldahl Nitrogen","TKN",NA,"0.2","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"604","E3S80482010","EL0319B0134",2019-03-28 09:19:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 09:19","Dissolved ortho-Phosphate","14265-44-2",NA,"0.07","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"605","E3S80192066","EL0319B0140",2019-03-28 10:45:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 10:45","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.439","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"606","E3S80192066","EL0319B0140",2019-03-28 10:45:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 10:45","Total Phosphorus","7723-14-0",NA,"0.127","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"607","E3S80192066","EL0319B0140",2019-03-28 10:45:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 10:45","Total Kjeldahl Nitrogen","TKN",NA,"0.5","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"608","E3S80192066","EL0319B0140",2019-03-28 10:45:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 10:45","Dissolved ortho-Phosphate","14265-44-2",NA,"0.1","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"609","E3S80192049","EL0319B0138",2019-03-28 11:48:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 11:48","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.44","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"610","E3S80192049","EL0319B0138",2019-03-28 11:48:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 11:48","Total Phosphorus","7723-14-0",NA,"0.27","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"611","E3S80192049","EL0319B0138",2019-03-28 11:48:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 11:48","Total Kjeldahl Nitrogen","TKN",NA,"0.7","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"612","E3S80192049","EL0319B0138",2019-03-28 11:48:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 11:48","Dissolved ortho-Phosphate","14265-44-2",NA,"0.152","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"613","E3S80212052","EL0319B0139",2019-03-28 12:52:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 12:52","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.51","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"614","E3S80212052","EL0319B0139",2019-03-28 12:52:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 12:52","Total Phosphorus","7723-14-0",NA,"0.26","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"615","E3S80212052","EL0319B0139",2019-03-28 12:52:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 12:52","Total Kjeldahl Nitrogen","TKN",NA,"0.8","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"616","E3S80212052","EL0319B0139",2019-03-28 12:52:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 12:52","Dissolved ortho-Phosphate","14265-44-2",NA,"0.155","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"617","B9S80221524","EL0319B0132",2019-03-28 14:14:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 14:14","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.255","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"618","B9S80221524","EL0319B0132",2019-03-28 14:14:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 14:14","Total Phosphorus","7723-14-0","Y","0.08","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"619","B9S80221524","EL0319B0132",2019-03-28 14:14:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 14:14","Total Phosphorus","7723-14-0",NA,"0.08","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"620","B9S80221524","EL0319B0132",2019-03-28 14:14:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 14:14","Total Kjeldahl Nitrogen","TKN","Y","0.3","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"621","B9S80221524","EL0319B0132",2019-03-28 14:14:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 14:14","Total Kjeldahl Nitrogen","TKN",NA,"0.315","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"622","B9S80221524","EL0319B0132",2019-03-28 14:14:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 14:14","Dissolved ortho-Phosphate","14265-44-2",NA,"0.076","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"623","B9S80231523","EL0319B0131",2019-03-28 15:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 15:00","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.2","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"624","B9S80231523","EL0319B0131",2019-03-28 15:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 15:00","Total Phosphorus","7723-14-0",NA,"0.1","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"625","B9S80231523","EL0319B0131",2019-03-28 15:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 15:00","Total Kjeldahl Nitrogen","TKN",NA,"0.3","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"626","B9S80231523","EL0319B0131",2019-03-28 15:00:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 15:00","Dissolved ortho-Phosphate","14265-44-2",NA,"0.084","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"627","B9S80241522","EL0319B0133",2019-03-28 16:01:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 16:01","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.15","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"628","B9S80241522","EL0319B0133",2019-03-28 16:01:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 16:01","Total Phosphorus","7723-14-0",NA,"0.094","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"629","B9S80241522","EL0319B0133",2019-03-28 16:01:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 16:01","Total Kjeldahl Nitrogen","TKN",NA,"0.4","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"630","B9S80241522","EL0319B0133",2019-03-28 16:01:00,"0311","1000 - Non-Public, Review Status Unknown","03/28/2019 16:01","Dissolved ortho-Phosphate","14265-44-2",NA,"0.087","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"631","E3S811920110","EL0319B0118",2019-03-29 08:56:00,"0311","1000 - Non-Public, Review Status Unknown","03/29/2019 08:56","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"1.5","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"632","E3S811920110","EL0319B0118",2019-03-29 08:56:00,"0311","1000 - Non-Public, Review Status Unknown","03/29/2019 08:56","Total Phosphorus","7723-14-0",NA,"0.65","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"633","E3S811920110","EL0319B0118",2019-03-29 08:56:00,"0311","1000 - Non-Public, Review Status Unknown","03/29/2019 08:56","Total Kjeldahl Nitrogen","TKN",NA,"1.4","0.1","mg/L as N","EPA 351.2 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"634","E3S811920110","EL0319B0118",2019-03-29 08:56:00,"0311","1000 - Non-Public, Review Status Unknown","03/29/2019 08:56","Dissolved ortho-Phosphate","14265-44-2",NA,"0.446","0.05","mg/L as P","EPA 365.1 DWR Modified [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"635","E3S81182017","EL0319B0119",2019-03-29 10:05:00,"0311","1000 - Non-Public, Review Status Unknown","03/29/2019 10:05","Dissolved Nitrate + Nitrite","NO3+NO2",NA,"0.62","0.05","mg/L as N","Std Method 4500-NO3-F (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
"636","E3S81182017","EL0319B0119",2019-03-29 10:05:00,"0311","1000 - Non-Public, Review Status Unknown","03/29/2019 10:05","Total Phosphorus","7723-14-0",NA,"0.28","0.01","mg/L as P","EPA 365.4 (DWR Modified) [1]*","1 Feet","Water, Natural","Normal Sample","0",NA,NA,"N"
