station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,county_name,sample_count,sample_date_min,sample_date_max
6299,01N04W27G001S,01N04W27G001S,01N04W27G001S,Groundwater,34.14610000,-117.28700000,San Bernardino,18,1946-12-12T00:00:00,1987-03-06T08:00:00
6300,01N04W27M001S,01N04W27M001S,01N04W27M001S,Groundwater,34.13950000,-117.29340000,San Bernardino,1,1950-06-22T00:00:00,1950-06-22T00:00:00
6301,01N04W27M002S,01N04W27M002S,01N04W27M002S,Groundwater,34.14080000,-117.29530000,San Bernardino,2,1980-09-01T00:00:00,1987-03-06T08:00:00
6302,01N04W27N001S,01N04W27N001S,01N04W27N001S,Groundwater,34.13680000,-117.29300000,San Bernardino,3,1980-09-05T00:00:00,1987-03-06T08:00:00
6303,01N04W28Q001S,01N04W28Q001S,01N04W28Q001S,Groundwater,34.13680000,-117.30170000,San Bernardino,11,1944-12-27T00:00:00,1946-08-08T00:00:00
6304,01N04W29D001S,01N04W29D001S,01N04W29D001S,Groundwater,34.14760000,-117.32800000,San Bernardino,13,1951-08-29T00:00:00,1954-02-23T12:30:00
6305,01N04W29E001S,01N04W29E001S,01N04W29E001S,Groundwater,34.14400000,-117.32800000,San Bernardino,45,1951-08-09T00:00:00,1978-02-27T00:00:00
6306,01N04W29E003S,01N04W29E003S,01N04W29E003S,Groundwater,34.14400000,-117.32800000,San Bernardino,27,1944-12-27T00:00:00,1958-09-23T00:00:00
6307,01N04W29F001S,01N04W29F001S,01N04W29F001S,Groundwater,34.14400000,-117.32360000,San Bernardino,37,1956-09-13T00:00:00,1974-03-06T10:00:00
6308,01N04W29H001S,01N04W29H001S,01N04W29H001S,Groundwater,34.14400000,-117.31480000,San Bernardino,1,1951-08-09T00:00:00,1951-08-09T00:00:00
6309,01N04W29L001S,01N04W29L001S,01N04W29L001S,Groundwater,34.14040000,-117.32360000,San Bernardino,30,1944-12-27T00:00:00,1966-04-25T11:25:00
6310,01N04W29N001S,01N04W29N001S,01N04W29N001S,Groundwater,34.13680000,-117.32800000,San Bernardino,1,1974-03-06T10:00:00,1974-03-06T10:00:00
6311,01N04W29P002S,01N04W29P002S,01N04W29P002S,Groundwater,34.13680000,-117.32360000,San Bernardino,36,1944-12-27T00:00:00,1978-02-27T00:00:00
6312,01N04W30L001S,01N04W30L001S,01N04W30L001S,Groundwater,34.14040000,-117.34110000,San Bernardino,1,1974-03-06T10:00:00,1974-03-06T10:00:00
6313,01N04W30M001S,01N04W30M001S,01N04W30M001S,Groundwater,34.14310000,-117.34530000,San Bernardino,2,1980-09-05T00:00:00,1987-03-06T08:00:00
6314,01N04W31A001S,01N04W31A001S,01N04W31A001S,Groundwater,34.13560000,-117.33370000,San Bernardino,36,1932-09-02T00:00:00,1987-03-06T08:00:00
6315,01N04W31H001S,01N04W31H001S,01N04W31H001S,Groundwater,34.12890000,-117.33530000,San Bernardino,1,1974-03-06T10:00:00,1974-03-06T10:00:00
6316,01N04W32D003S,01N04W32D003S,01N04W32D003S,Groundwater,34.13250000,-117.32810000,San Bernardino,4,1951-12-14T00:00:00,1987-03-06T08:00:00
6317,01N04W32D004S,01N04W32D004S,01N04W32D004S,Groundwater,34.13320000,-117.32790000,San Bernardino,3,1982-09-01T00:00:00,1987-03-06T08:00:00
6318,01N04W32E012S,01N04W32E012S,01N04W32E012S,Groundwater,34.12960000,-117.32790000,San Bernardino,1,1965-11-17T00:00:00,1965-11-17T00:00:00
6319,01N04W32G001S,01N04W32G001S,01N04W32G001S,Groundwater,34.12960000,-117.31920000,San Bernardino,10,1944-12-27T00:00:00,1946-06-12T00:00:00
6320,01N04W32N001S,01N04W32N001S,01N04W32N001S,Groundwater,34.12140000,-117.33030000,San Bernardino,3,1946-09-20T00:00:00,1990-03-06T08:00:00
6321,01N04W32P001S,01N04W32P001S,01N04W32P001S,Groundwater,34.12240000,-117.32360000,San Bernardino,1,1961-08-08T00:00:00,1961-08-08T00:00:00
6322,01N04W33M001S,01N04W33M001S,01N04W33M001S,Groundwater,34.12530000,-117.31370000,San Bernardino,7,1948-06-08T00:00:00,1951-10-22T00:00:00
6323,01N04W34D001S,01N04W34D001S,01N04W34D001S,Groundwater,34.13320000,-117.29290000,San Bernardino,5,1948-06-08T00:00:00,1950-12-18T00:00:00
6324,01N04W34D003S,01N04W34D003S,01N04W34D003S,Groundwater,34.13320000,-117.29290000,San Bernardino,1,1982-09-01T00:00:00,1982-09-01T00:00:00
6325,01N04W34G001S,01N04W34G001S,01N04W34G001S,Groundwater,34.12950000,-117.28560000,San Bernardino,5,1948-09-23T00:00:00,1987-03-06T08:00:00
6326,01N04W34G003S,01N04W34G003S,01N04W34G003S,Groundwater,34.12920000,-117.28640000,San Bernardino,4,1950-01-25T00:00:00,1987-03-06T08:00:00
6327,01N04W34K001S,01N04W34K001S,01N04W34K001S,Groundwater,34.12600000,-117.28420000,San Bernardino,1,1962-04-09T00:00:00,1962-04-09T00:00:00
6328,01N04W35C001S,01N04W35C001S,01N04W35C001S,Groundwater,34.13360000,-117.27340000,San Bernardino,1,1946-08-19T00:00:00,1946-08-19T00:00:00
6329,01N04W35C002S,01N04W35C002S,01N04W35C002S,Groundwater,34.13320000,-117.27120000,San Bernardino,12,1932-09-01T00:00:00,1961-02-09T00:00:00
6330,01N04W35C003S,01N04W35C003S,01N04W35C003S,Groundwater,34.13530000,-117.27420000,San Bernardino,1,1962-09-11T00:00:00,1962-09-11T00:00:00
6331,01N04W35G001S,01N04W35G001S,01N04W35G001S,Groundwater,34.12960000,-117.26680000,San Bernardino,1,1960-09-08T00:00:00,1960-09-08T00:00:00
6332,01N04W35M003S,01N04W35M003S,01N04W35M003S,Groundwater,34.12700000,-117.27810000,San Bernardino,3,1952-10-20T00:00:00,1987-03-06T08:00:00
6333,01N04W36C001S,01N04W36C001S,01N04W36C001S,Groundwater,34.13320000,-117.25370000,San Bernardino,2,1950-04-05T00:00:00,1953-04-07T00:00:00
6334,01N04W36F001S,01N04W36F001S,01N04W36F001S,Groundwater,34.12960000,-117.25370000,San Bernardino,2,1949-01-04T00:00:00,1953-04-07T00:00:00
6335,01N04W36F003S,01N04W36F003S,01N04W36F003S,Groundwater,34.12960000,-117.25370000,San Bernardino,7,1949-01-04T00:00:00,1957-06-27T00:00:00
6336,01N04W36F004S,01N04W36F004S,01N04W36F004S,Groundwater,34.12960000,-117.25370000,San Bernardino,4,1933-02-28T00:00:00,1953-04-02T00:00:00
6337,01N04W36G001S,01N04W36G001S,01N04W36G001S,Groundwater,34.12960000,-117.24930000,San Bernardino,2,1951-04-05T00:00:00,1953-04-07T00:00:00
6338,01N04W36G004S,01N04W36G004S,01N04W36G004S,Groundwater,34.12960000,-117.24930000,San Bernardino,2,1950-04-05T00:00:00,1953-04-07T00:00:00
6339,01N04W36G005S,01N04W36G005S,01N04W36G005S,Groundwater,34.12960000,-117.24930000,San Bernardino,2,1950-04-05T00:00:00,1953-04-07T00:00:00
6340,01N04W36G006S,01N04W36G006S,01N04W36G006S,Groundwater,34.12960000,-117.24930000,San Bernardino,1,1952-05-26T00:00:00,1952-05-26T00:00:00
6341,01N04W36K002S,01N04W36K002S,01N04W36K002S,Groundwater,34.12600000,-117.24930000,San Bernardino,1,1949-01-04T00:00:00,1949-01-04T00:00:00
6342,01N04W36M001S,01N04W36M001S,01N04W36M001S,Groundwater,34.12600000,-117.25800000,San Bernardino,1,1960-10-31T00:00:00,1960-10-31T00:00:00
6343,01N04W36Q001S,01N04W36Q001S,01N04W36Q001S,Groundwater,34.12240000,-117.24930000,San Bernardino,2,1949-01-04T00:00:00,1953-04-07T00:00:00
6344,01N04W36R001S,01N04W36R001S,01N04W36R001S,Groundwater,34.12240000,-117.24500000,San Bernardino,4,1954-10-06T00:00:00,1958-01-02T00:00:00
6345,01N04W36R002S,01N04W36R002S,01N04W36R002S,Groundwater,34.12240000,-117.24500000,San Bernardino,3,1932-09-01T00:00:00,1939-08-15T00:00:00
6346,01N05E02F001M,01N05E02F001M,01N05E02F001M,Groundwater,37.96270000,-121.39700000,San Joaquin,15,1975-06-03T00:00:00,1982-05-18T00:00:00
6347,01N05E02P001S,01N05E02P001S,01N05E02P001S,Groundwater,34.19680000,-116.43250000,San Bernardino,1,1953-04-20T00:00:00,1953-04-20T00:00:00
6348,01N05E03F001S,01N05E03F001S,01N05E03F001S,Groundwater,34.20400000,-116.45010000,San Bernardino,1,1981-04-09T00:00:00,1981-04-09T00:00:00
6349,01N05E03N001M,01N05E03N001M,01N05E03N001M,Groundwater,37.95550000,-121.41990000,San Joaquin,2,1977-04-11T00:00:00,1977-09-22T00:00:00
6350,01N05E03Q001M,01N05E03Q001M,01N05E03Q001M,Groundwater,37.95550000,-121.41070000,San Joaquin,8,1976-07-07T00:00:00,1979-10-11T00:00:00
6351,01N05E03R001M,01N05E03R001M,01N05E03R001M,Groundwater,37.95550000,-121.40610000,San Joaquin,4,1978-04-05T00:00:00,1979-10-11T00:00:00
6352,01N05E06E002M,01N05E06E002M,01N05E06E002M,Groundwater,37.96270000,-121.47480000,San Joaquin,1,1979-05-02T00:00:00,1979-05-02T00:00:00
6353,01N05E10A001M,01N05E10A001M,01N05E10A001M,Groundwater,37.95180000,-121.40610000,San Joaquin,10,1975-06-03T00:00:00,1980-04-03T00:00:00
6354,01N05E10P001M,01N05E10P001M,01N05E10P001M,Groundwater,37.94100000,-121.41530000,San Joaquin,15,1975-06-03T00:00:00,1982-05-18T00:00:00
6355,01N05E10P002M,01N05E10P002M,01N05E10P002M,Groundwater,37.94100000,-121.41530000,San Joaquin,5,1975-06-26T09:15:00,1977-04-11T00:00:00
6356,01N05E10Q001M,01N05E10Q001M,01N05E10Q001M,Groundwater,37.94100000,-121.41070000,San Joaquin,10,1977-09-07T00:00:00,1982-05-18T00:00:00
6357,01N05E12X001S,01N05E12X001S,01N05E12X001S,Groundwater,34.18760000,-116.41270000,San Bernardino,1,1956-09-16T00:00:00,1956-09-16T00:00:00
6358,01N05E14F001M,01N05E14F001M,01N05E14F001M,Groundwater,37.93380000,-121.39700000,San Joaquin,3,1976-06-30T00:00:00,1977-04-12T00:00:00
6359,01N05E14P001M,01N05E14P001M,01N05E14P001M,Groundwater,37.92660000,-121.39700000,San Joaquin,1,1979-05-02T00:00:00,1979-05-02T00:00:00
6360,01N05E15E002M,01N05E15E002M,01N05E15E002M,Groundwater,37.93380000,-121.41990000,San Joaquin,4,1980-11-03T00:00:00,1982-05-24T00:00:00
6361,01N05E15F001M,01N05E15F001M,01N05E15F001M,Groundwater,37.93380000,-121.41530000,San Joaquin,9,1978-04-11T00:00:00,1982-05-18T00:00:00
6362,01N05E15F002M,01N05E15F002M,01N05E15F002M,Groundwater,37.93380000,-121.41530000,San Joaquin,4,1980-11-20T00:00:00,1982-05-24T00:00:00
6363,01N05E15G001M,01N05E15G001M,01N05E15G001M,Groundwater,37.93380000,-121.41070000,San Joaquin,13,1976-07-06T00:00:00,1982-05-24T00:00:00
6364,01N05E15L001M,01N05E15L001M,01N05E15L001M,Groundwater,37.93020000,-121.41530000,San Joaquin,4,1975-07-24T00:00:00,1977-04-12T00:00:00
6365,01N05E15L002M,01N05E15L002M,01N05E15L002M,Groundwater,37.93020000,-121.41530000,San Joaquin,10,1975-06-24T00:00:00,1980-04-03T00:00:00
6366,01N05E15L003M,01N05E15L003M,01N05E15L003M,Groundwater,37.93020000,-121.41530000,San Joaquin,4,1975-06-24T00:00:00,1977-04-12T00:00:00
6367,01N05E16J001M,01N05E16J001M,01N05E16J001M,Groundwater,37.93020000,-121.42440000,San Joaquin,9,1976-06-16T00:00:00,1982-05-18T00:00:00
6368,01N05E16R001M,01N05E16R001M,01N05E16R001M,Groundwater,37.92660000,-121.42440000,San Joaquin,2,1954-06-15T00:00:00,1954-06-30T00:00:00
6369,01N05E18X001S,01N05E18X001S,01N05E18X001S,Groundwater,34.17310000,-116.50050000,San Bernardino,1,1952-03-27T00:00:00,1952-03-27T00:00:00
6370,01N05E19B001S,01N05E19B001S,01N05E19B001S,Groundwater,34.16250000,-116.49970000,San Bernardino,1,1951-04-19T15:30:00,1951-04-19T15:30:00
6371,01N05E19F001M,01N05E19F001M,01N05E19F001M,Groundwater,37.91930000,-121.47020000,San Joaquin,2,1954-06-17T00:00:00,1954-07-01T00:00:00
6372,01N05E19G001S,01N05E19G001S,01N05E19G001S,Groundwater,34.16030000,-116.49830000,San Bernardino,14,1952-03-27T00:00:00,1964-11-09T00:00:00
6373,01N05E20A001M,01N05E20A001M,01N05E20A001M,Groundwater,37.92290000,-121.44270000,San Joaquin,3,1976-06-30T00:00:00,1977-04-12T00:00:00
6374,01N05E20E001M,01N05E20E001M,01N05E20E001M,Groundwater,37.91930000,-121.45650000,San Joaquin,2,1954-06-17T00:00:00,1954-07-01T00:00:00
6375,01N05E20M001M,01N05E20M001M,01N05E20M001M,Groundwater,37.91570000,-121.45650000,San Joaquin,3,1976-07-06T00:00:00,1977-04-12T00:00:00
6376,01N05E21A001M,01N05E21A001M,01N05E21A001M,Groundwater,37.92290000,-121.42440000,San Joaquin,2,1954-06-15T00:00:00,1954-06-29T00:00:00
6377,01N05E21A002M,01N05E21A002M,01N05E21A002M,Groundwater,37.92290000,-121.42440000,San Joaquin,2,1975-06-03T00:00:00,1975-12-08T00:00:00
6378,01N05E21E003M,01N05E21E003M,01N05E21E003M,Groundwater,37.91930000,-121.43820000,San Joaquin,9,1978-04-13T00:00:00,1982-05-21T00:00:00
6379,01N05E21F001M,01N05E21F001M,01N05E21F001M,Groundwater,37.91930000,-121.43360000,San Joaquin,11,1975-06-03T00:00:00,1980-04-08T00:00:00
6380,01N05E21M002M,01N05E21M002M,01N05E21M002M,Groundwater,37.91570000,-121.43820000,San Joaquin,9,1978-04-11T00:00:00,1982-05-21T00:00:00
6381,01N05E21N001M,01N05E21N001M,01N05E21N001M,Groundwater,37.91210000,-121.43820000,San Joaquin,4,1980-10-24T00:00:00,1982-05-21T00:00:00
6382,01N05E22E001M,01N05E22E001M,01N05E22E001M,Groundwater,37.91930000,-121.41990000,San Joaquin,9,1978-04-11T00:00:00,1982-05-18T00:00:00
6383,01N05E22N001S,01N05E22N001S,01N05E22N001S,Groundwater,34.15310000,-116.45450000,San Bernardino,1,1953-02-10T00:00:00,1953-02-10T00:00:00
6384,01N05E23E001M,01N05E23E001M,01N05E23E001M,Groundwater,37.91930000,-121.40160000,San Joaquin,1,1952-12-15T00:00:00,1952-12-15T00:00:00
6385,01N05E27B001M,01N05E27B001M,01N05E27B001M,Groundwater,37.90850000,-121.41070000,San Joaquin,2,1952-12-16T00:00:00,1952-12-17T00:00:00
6386,01N05E29C002M,01N05E29C002M,01N05E29C002M,Groundwater,37.90850000,-121.45190000,San Joaquin,10,1977-09-13T00:00:00,1982-05-19T00:00:00
6387,01N05E29F001M,01N05E29F001M,01N05E29F001M,Groundwater,37.90490000,-121.45190000,San Joaquin,10,1977-09-13T00:00:00,1982-05-21T00:00:00
6388,01N05E29G001M,01N05E29G001M,01N05E29G001M,Groundwater,37.90490000,-121.44730000,San Joaquin,4,1980-10-24T00:00:00,1982-05-19T00:00:00
6389,01N05E30L001M,01N05E30L001M,01N05E30L001M,Groundwater,37.90130000,-121.47020000,San Joaquin,1,1980-04-08T00:00:00,1980-04-08T00:00:00
6390,01N05E30Q001M,01N05E30Q001M,01N05E30Q001M,Groundwater,37.89770000,-121.46560000,San Joaquin,4,1976-07-01T00:00:00,1977-09-13T00:00:00
6391,01N05E30Q003M,01N05E30Q003M,01N05E30Q003M,Groundwater,37.89770000,-121.46560000,San Joaquin,11,1975-07-16T00:00:00,1980-04-10T00:00:00
6392,01N05E30R002M,01N05E30R002M,01N05E30R002M,Groundwater,37.89770000,-121.46100000,San Joaquin,4,1980-10-24T00:00:00,1982-05-19T00:00:00
6393,01N05E31D001M,01N05E31D001M,01N05E31D001M,Groundwater,37.89400000,-121.47480000,San Joaquin,7,1979-04-17T00:00:00,1982-05-21T00:00:00
6394,01N05E31E001M,01N05E31E001M,01N05E31E001M,Groundwater,37.89040000,-121.47480000,San Joaquin,5,1978-04-12T00:00:00,1982-05-21T00:00:00
6395,01N05E31P001M,01N05E31P001M,01N05E31P001M,Groundwater,37.88320000,-121.47020000,San Joaquin,5,1977-09-08T00:00:00,1979-10-15T00:00:00
6396,01N05E34H001M,01N05E34H001M,01N05E34H001M,Groundwater,37.89040000,-121.40610000,San Joaquin,3,1976-06-16T00:00:00,1977-04-13T00:00:00
6397,01N05E34K002S,01N05E34K002S,01N05E34K002S,Groundwater,34.12760000,-116.44570000,San Bernardino,1,1982-01-11T00:00:00,1982-01-11T00:00:00
6398,01N05E34M001M,01N05E34M001M,01N05E34M001M,Groundwater,37.88680000,-121.41990000,San Joaquin,5,1977-09-13T00:00:00,1982-05-21T00:00:00
6399,01N05E34N003S,01N05E34N003S,01N05E34N003S,Groundwater,34.12400000,-116.45440000,San Bernardino,1,1982-01-11T00:00:00,1982-01-11T00:00:00
6400,01N05E34P001S,01N05E34P001S,01N05E34P001S,Groundwater,34.12060000,-116.44950000,San Bernardino,14,1954-02-25T00:00:00,1972-02-25T00:00:00
6401,01N05E35P001S,01N05E35P001S,01N05E35P001S,Groundwater,34.12220000,-116.43530000,San Bernardino,19,1964-11-12T00:00:00,1982-01-11T00:00:00
6402,01N05E36H001S,01N05E36H001S,01N05E36H001S,Groundwater,34.13120000,-116.40620000,San Bernardino,1,1917-12-14T00:00:00,1917-12-14T00:00:00
6403,01N05E36L001S,01N05E36L001S,01N05E36L001S,Groundwater,34.12670000,-116.41610000,San Bernardino,2,1984-12-12T10:00:00,1987-09-09T09:50:00
6404,01N05E36L003S,01N05E36L003S,01N05E36L003S,Groundwater,34.12760000,-116.41490000,San Bernardino,1,1983-07-13T00:00:00,1983-07-13T00:00:00
6405,01N05E36M001M,01N05E36M001M,01N05E36M001M,Groundwater,37.88680000,-121.38330000,San Joaquin,13,1976-07-01T00:00:00,1982-05-21T00:00:00
6406,01N05E36M001S,01N05E36M001S,01N05E36M001S,Groundwater,34.12700000,-116.41970000,San Bernardino,2,1984-11-12T00:00:00,1987-09-09T08:10:00
6407,01N05E36M002S,01N05E36M002S,01N05E36M002S,Groundwater,34.12700000,-116.41970000,San Bernardino,2,1986-03-05T09:00:00,1987-09-28T09:45:00
6408,01N05W02A001S,01N05W02A001S,01N05W02A001S,Groundwater,34.20560000,-117.36720000,San Bernardino,16,1956-04-27T00:00:00,1978-02-28T00:00:00
6409,01N05W02K001S,01N05W02K001S,01N05W02K001S,Groundwater,34.19840000,-117.37160000,San Bernardino,1,1945-05-11T00:00:00,1945-05-11T00:00:00
6410,01N05W03A001S,01N05W03A001S,01N05W03A001S,Groundwater,34.20560000,-117.38470000,San Bernardino,5,1948-06-08T00:00:00,1953-04-21T00:00:00
6411,01N05W03A002S,01N05W03A002S,01N05W03A002S,Groundwater,34.20560000,-117.38470000,San Bernardino,1,1987-03-06T08:00:00,1987-03-06T08:00:00
6412,01N05W03H001S,01N05W03H001S,01N05W03H001S,Groundwater,34.20200000,-117.38470000,San Bernardino,1,1982-09-05T00:00:00,1982-09-05T00:00:00
6413,01N05W03H002S,01N05W03H002S,01N05W03H002S,Groundwater,34.20200000,-117.38470000,San Bernardino,2,1982-09-05T00:00:00,1987-03-06T08:00:00
6414,01N05W04B001S,01N05W04B001S,01N05W04B001S,Groundwater,34.20560000,-117.40650000,San Bernardino,1,1952-07-22T00:00:00,1952-07-22T00:00:00
6415,01N05W06G001S,01N05W06G001S,01N05W06G001S,Groundwater,34.20200000,-117.44150000,San Bernardino,6,1932-09-02T00:00:00,1978-09-29T00:00:00
6416,01N05W06K002S,01N05W06K002S,01N05W06K002S,Groundwater,34.19840000,-117.44150000,San Bernardino,9,1952-10-02T00:00:00,1978-09-29T00:00:00
6417,01N05W06L001S,01N05W06L001S,01N05W06L001S,Groundwater,34.19840000,-117.44590000,San Bernardino,1,1960-08-12T00:00:00,1960-08-12T00:00:00
6418,01N05W07H001S,01N05W07H001S,01N05W07H001S,Groundwater,34.18750000,-117.43710000,San Bernardino,2,1952-10-02T00:00:00,1978-09-29T00:00:00
6419,01N05W10B001S,01N05W10B001S,01N05W10B001S,Groundwater,34.19110000,-117.38910000,San Bernardino,4,1949-07-05T00:00:00,1961-08-04T10:30:00
45703,01N05W11H001SS,01N05W11H001SS,01N05W11H001SS,Groundwater,34.18750000,-117.36720000,San Bernardino,1,1968-02-12T15:30:00,1968-02-12T15:30:00
6421,01N05W15Q002S,01N05W15Q002S,01N05W15Q002S,Groundwater,34.16580000,-117.38910000,San Bernardino,1,1978-09-12T00:00:00,1978-09-12T00:00:00
6422,01N05W16K001S,01N05W16K001S,01N05W16K001S,Groundwater,34.16940000,-117.40650000,San Bernardino,1,1978-09-25T00:00:00,1978-09-25T00:00:00
6423,01N05W17K001S,01N05W17K001S,01N05W17K001S,Groundwater,34.17060000,-117.42420000,San Bernardino,3,1931-12-15T00:00:00,1949-07-27T00:00:00
6424,01N05W17K002S,01N05W17K002S,01N05W17K002S,Groundwater,34.17170000,-117.42640000,San Bernardino,1,1983-08-30T14:00:00,1983-08-30T14:00:00
6425,01N05W18A001S,01N05W18A001S,01N05W18A001S,Groundwater,34.17660000,-117.43710000,San Bernardino,1,1960-09-08T00:00:00,1960-09-08T00:00:00
6426,01N05W20E001S,01N05W20E001S,01N05W20E001S,Groundwater,34.15850000,-117.43280000,San Bernardino,9,1956-04-19T00:00:00,1962-04-04T00:00:00
6427,01N05W22A001S,01N05W22A001S,01N05W22A001S,Groundwater,34.16210000,-117.38470000,San Bernardino,2,1960-08-25T00:00:00,1978-09-25T00:00:00
6428,01N05W22C002S,01N05W22C002S,01N05W22C002S,Groundwater,34.16210000,-117.39350000,San Bernardino,5,1953-11-04T00:00:00,1978-09-25T00:00:00
6429,01N05W22E003S,01N05W22E003S,01N05W22E003S,Groundwater,34.15850000,-117.39790000,San Bernardino,9,1949-07-18T00:00:00,1967-05-04T14:15:00
6430,01N05W22F001S,01N05W22F001S,01N05W22F001S,Groundwater,34.15850000,-117.39350000,San Bernardino,19,1932-01-05T00:00:00,1978-09-18T00:00:00
6431,01N05W22F002S,01N05W22F002S,01N05W22F002S,Groundwater,34.15850000,-117.39350000,San Bernardino,3,1952-10-02T00:00:00,1978-09-20T00:00:00
6432,01N05W23A001S,01N05W23A001S,01N05W23A001S,Groundwater,34.16210000,-117.36720000,San Bernardino,7,1957-03-11T11:45:00,1971-03-19T11:00:00
6433,01N05W23A002S,01N05W23A002S,01N05W23A002S,Groundwater,34.16210000,-117.36720000,San Bernardino,25,1955-09-27T00:00:00,1978-02-28T00:00:00
6434,01N05W23H001S,01N05W23H001S,01N05W23H001S,Groundwater,34.15850000,-117.36720000,San Bernardino,16,1932-09-02T00:00:00,1966-04-25T12:30:00
6435,01N05W23P004S,01N05W23P004S,01N05W23P004S,Groundwater,34.15140000,-117.37870000,San Bernardino,1,1983-08-30T14:00:00,1983-08-30T14:00:00
6436,01N05W23Q001S,01N05W23Q001S,01N05W23Q001S,Groundwater,34.15130000,-117.37160000,San Bernardino,1,1960-08-25T00:00:00,1960-08-25T00:00:00
6437,01N05W26A003S,01N05W26A003S,01N05W26A003S,Groundwater,34.14760000,-117.36720000,San Bernardino,1,1983-08-30T14:00:00,1983-08-30T14:00:00
6438,01N05W28J001S,01N05W28J001S,01N05W28J001S,Groundwater,34.14080000,-117.40140000,San Bernardino,5,1932-09-23T00:00:00,1956-04-24T00:00:00
6439,01N05W33F001S,01N05W33F001S,01N05W33F001S,Groundwater,34.12960000,-117.41090000,San Bernardino,1,1954-08-31T00:00:00,1954-08-31T00:00:00
6440,01N05W36H004S,01N05W36H004S,01N05W36H004S,Groundwater,34.12960000,-117.34980000,San Bernardino,2,1983-08-30T14:00:00,1988-06-16T08:00:00
6441,01N05W36J001S,01N05W36J001S,01N05W36J001S,Groundwater,34.12600000,-117.34980000,San Bernardino,1,1967-05-04T13:00:00,1967-05-04T13:00:00
6442,01N05W36J003S,01N05W36J003S,01N05W36J003S,Groundwater,34.12600000,-117.34980000,San Bernardino,9,1953-10-01T00:00:00,1978-02-28T00:00:00
6443,01N05W36R001S,01N05W36R001S,01N05W36R001S,Groundwater,34.12240000,-117.34980000,San Bernardino,3,1946-12-12T00:00:00,1987-03-06T08:00:00
6444,01N06E01J001M,01N06E01J001M,01N06E01J001M,Groundwater,37.95910000,-121.25960000,San Joaquin,13,1964-06-24T00:00:00,1986-01-03T13:45:00
6445,01N06E01M001M,01N06E01M001M,01N06E01M001M,Groundwater,37.95910000,-121.27340000,San Joaquin,6,1964-06-24T00:00:00,1986-06-05T10:00:00
6446,01N06E02M001M,01N06E02M001M,01N06E02M001M,Groundwater,37.95910000,-121.29180000,San Joaquin,10,1964-07-01T00:00:00,1985-09-04T15:30:00
6447,01N06E02Q001M,01N06E02Q001M,01N06E02Q001M,Groundwater,37.95550000,-121.28260000,San Joaquin,16,1964-12-03T00:00:00,1988-08-24T12:10:00
6448,01N06E03C001M,01N06E03C001M,01N06E03C001M,Groundwater,37.96630000,-121.30550000,San Joaquin,13,1964-06-24T00:00:00,1985-08-16T15:40:00
6449,01N06E03C003M,01N06E03C003M,01N06E03C003M,Groundwater,37.96800000,-121.30690000,San Joaquin,2,1971-11-08T00:00:00,1972-10-19T00:00:00
6450,01N06E04B001M,01N06E04B001M,01N06E04B001M,Groundwater,37.96630000,-121.31920000,San Joaquin,12,1946-05-21T00:00:00,1985-09-05T15:00:00
6451,01N06E04E001M,01N06E04E001M,01N06E04E001M,Groundwater,37.96270000,-121.32840000,San Joaquin,1,1976-10-04T00:00:00,1976-10-04T00:00:00
